0.0	8.476371196895983
0.6931471805599453	7.962415680121064
1.0986122886681098	7.879291485082271
1.3862943611198906	7.65728279297819
1.6094379124341003	7.330405211844402
1.791759469228055	7.039660349862076
1.9459101490553132	6.977281341630747
2.0794415416798357	6.723832440821209
2.1972245773362196	6.714170529909472
2.302585092994046	6.539585955617669
2.3978952727983707	6.440946540632921
2.4849066497880004	6.411818267709897
2.5649493574615367	6.349138991379798
2.6390573296152584	6.270988431858299
2.70805020110221	6.198478716492308
2.772588722239781	6.135564891081739
2.833213344056216	6.135564891081739
2.8903717578961645	6.100318952020064
2.9444389791664403	6.082218910376446
2.995732273553991	6.025865973825314
3.044522437723423	5.988961416889864
3.091042453358316	5.971261839790462
3.1354942159291497	5.8944028342648505
3.1780538303479458	5.796057750765372
3.2188758248682006	5.793013608384144
3.258096538021482	5.720311776607412
3.295836866004329	5.720311776607412
3.332204510175204	5.659482215759621
3.367295829986474	5.598421958998375
3.4011973816621555	5.5134287461649825
3.4339872044851463	5.4680601411351315
3.4657359027997265	5.455321115357702
3.4965075614664802	5.3706380281276624
3.5263605246161616	5.365976015021851
3.5553480614894135	5.313205979041787
3.58351893845611	5.288267030694535
3.6109179126442243	5.272999558563747
3.6375861597263857	5.247024072160486
3.6635616461296463	5.247024072160486
3.6888794541139363	5.225746673713202
3.713572066704308	5.204006687076795
3.7376696182833684	5.204006687076795
3.7612001156935624	5.19295685089021
3.784189633918261	5.187385805840755
3.8066624897703196	5.147494476813453
3.828641396489095	5.087596335232384
3.8501476017100584	5.0689042022202315
3.871201010907891	5.056245805348308
3.8918202981106265	4.997212273764115
3.912023005428146	4.990432586778736
3.9318256327243257	4.976733742420574
3.9512437185814275	4.948759890378168
3.970291913552122	4.919980925828125
3.9889840465642745	4.919980925828125
4.007333185232471	4.90527477843843
4.02535169073515	4.897839799950911
4.04305126783455	4.897839799950911
4.060443010546419	4.882801922586371
4.07753744390572	4.852030263919617
4.0943445622221	4.852030263919617
4.110873864173311	4.77912349311153
4.127134385045092	4.74493212836325
4.143134726391533	4.709530201312334
4.1588830833596715	4.68213122712422
4.174387269895637	4.653960350157523
4.189654742026425	4.653960350157523
4.204692619390966	4.61512051684126
4.219507705176107	4.605170185988092
4.23410650459726	4.584967478670572
4.248495242049359	4.553876891600541
4.2626798770413155	4.532599493153256
4.276666119016055	4.532599493153256
